entry_date,entry_price,entry_side,exit_date,exit_price,pnl_pct
2015-01-06,2002.61,short,2015-02-04,2041.51,-0.019424650830666135
2015-02-04,2041.51,long,2015-02-09,2046.74,0.002561829234243307
2015-02-09,2046.74,short,2015-02-10,2068.59,-0.010675513255225422
2015-02-10,2068.59,long,2015-03-11,2040.24,-0.013704987455223194
2015-03-11,2040.24,short,2015-04-07,2076.33,-0.01768909540054109
2015-04-07,2076.33,long,2015-04-08,2081.9,0.0026826178882932705
2015-04-08,2081.9,short,2015-04-09,2091.18,-0.004457466737115112
2015-04-09,2091.18,long,2015-04-20,2100.4,0.004408993965129948
2015-04-20,2100.4,short,2015-04-23,2112.93,-0.00596553037516645
2015-04-23,2112.93,long,2015-05-07,2088.0,-0.011798781786429235
2015-05-07,2088.0,short,2015-05-11,2105.33,-0.008299808429118816
2015-05-11,2105.33,long,2015-05-14,2121.1,0.0074905121762383065
2015-05-14,2121.1,short,2015-05-15,2122.73,-0.0007684691905143204
2015-05-15,2122.73,long,2015-05-27,2123.48,0.0003533186038733316
2015-05-27,2123.48,short,2015-05-28,2120.79,0.0012667884792887385
2015-05-28,2120.79,long,2015-06-03,2114.07,-0.003168630557480845
2015-06-03,2114.07,short,2015-06-04,2095.84,0.008623177094419732
2015-06-04,2095.84,long,2015-06-09,2080.15,-0.0074862584930147635
2015-06-09,2080.15,short,2015-06-11,2108.86,-0.013801889286830349
2015-06-11,2108.86,long,2015-06-15,2084.43,-0.011584457953586424
2015-06-15,2084.43,short,2015-06-24,2108.58,-0.011585901181617952
2015-06-24,2108.58,long,2015-06-25,2102.31,-0.002973565148109092
2015-06-25,2102.31,short,2015-07-08,2046.68,0.02646136868492277
2015-07-08,2046.68,long,2015-07-09,2051.31,0.002262200246252455
2015-07-09,2051.31,short,2015-07-14,2108.95,-0.02809911714952884
2015-07-14,2108.95,long,2015-07-22,2114.15,0.002465681974442413
2015-07-22,2114.15,short,2015-07-29,2108.57,0.002639358607478104
2015-07-29,2108.57,long,2015-08-12,2086.05,-0.010680224038092212
2015-08-12,2086.05,short,2015-09-23,1938.76,0.07060712830469074
2015-09-23,1938.76,long,2015-09-25,1931.34,-0.00382718851224495
2015-09-25,1931.34,short,2015-10-01,1923.82,0.0038936696801185056
2015-10-01,1923.82,long,2015-10-02,1951.36,0.014315268580220586
2015-10-02,1951.36,short,2015-10-05,1987.05,-0.01828980813381431
2015-10-05,1987.05,long,2015-10-15,2023.86,0.01852494904506674
2015-10-15,2023.86,short,2015-10-16,2033.11,-0.004570474242289402
2015-10-16,2033.11,long,2015-11-16,2053.19,0.00987649463137763
2015-11-16,2053.19,short,2015-11-17,2050.44,0.0013393792099123392
2015-11-17,2050.44,long,2015-11-27,2090.11,0.019347066970991644
2015-11-27,2090.11,short,2015-11-30,2080.41,0.004640904067250151
2015-11-30,2080.41,long,2015-12-02,2079.51,-0.0004326070341902355
2015-12-02,2079.51,short,2015-12-17,2041.89,0.018090800236594262
2015-12-17,2041.89,long,2015-12-18,2005.55,-0.017797236873680844
2015-12-18,2005.55,short,2016-02-17,1926.82,0.039256064421231085
2016-02-17,1926.82,long,2016-03-01,1978.35,0.026743546361362336
2016-03-01,1978.35,short,2016-03-02,1986.45,-0.00409432102509677
2016-03-02,1986.45,long,2016-05-02,2081.43,0.04781393943970391
2016-05-02,2081.43,short,2016-05-03,2063.37,0.008676727057840061
2016-05-03,2063.37,long,2016-05-05,2050.63,-0.006174365237451296
2016-05-05,2050.63,short,2016-05-06,2057.14,-0.003174634136826171
2016-05-06,2057.14,long,2016-05-12,2064.11,0.0033881991502766606
2016-05-12,2064.11,short,2016-05-27,2099.06,-0.016932237138524542
2016-05-27,2099.06,long,2016-06-27,2000.54,-0.046935294846264464
2016-06-27,2000.54,short,2016-07-05,2088.55,-0.04399312185709858
2016-07-05,2088.55,long,2016-07-06,2099.73,0.005352996097771179
2016-07-06,2099.73,short,2016-07-11,2137.16,-0.017826101451138943
2016-07-11,2137.16,long,2016-08-29,2180.38,0.02022309981470749
2016-08-29,2180.38,short,2016-08-30,2176.12,0.0019537878718389745
2016-08-30,2176.12,long,2016-09-06,2186.48,0.004760766869474242
2016-09-06,2186.48,short,2016-09-07,2186.16,0.00014635395704520882
2016-09-07,2186.16,long,2016-09-12,2159.04,-0.012405313426281706
2016-09-12,2159.04,short,2016-09-23,2164.69,-0.0026169038091004015
2016-09-23,2164.69,long,2016-09-26,2146.1,-0.00858783474770064
2016-09-26,2146.1,short,2016-10-10,2163.66,-0.008182284143329666
2016-10-10,2163.66,long,2016-10-14,2132.98,-0.014179677028738236
2016-10-14,2132.98,short,2016-10-25,2143.16,-0.004772665472718929
2016-10-25,2143.16,long,2016-10-26,2139.43,-0.0017404206872095873
2016-10-26,2139.43,short,2016-11-09,2163.26,-0.011138480810309437
2016-11-09,2163.26,long,2017-01-13,2274.64,0.05148710742120666
2017-01-13,2274.64,short,2017-01-17,2267.89,0.0029675025498540064
2017-01-17,2267.89,long,2017-03-22,2348.45,0.03552200503551761
2017-03-22,2348.45,short,2017-04-21,2348.69,-0.00010219506483011287
2017-04-21,2348.69,long,2017-06-30,2423.41,0.03181347900318898
2017-06-30,2423.41,short,2017-07-06,2409.75,0.005636685496882454
2017-07-06,2409.75,long,2017-07-07,2425.18,0.006403153854134258
2017-07-07,2425.18,short,2017-07-13,2447.83,-0.0093395129433691
2017-07-13,2447.83,long,2017-08-11,2441.32,-0.002659498412879935
2017-08-11,2441.32,short,2017-08-15,2464.61,-0.009539921026330056
2017-08-15,2464.61,long,2017-08-17,2430.01,-0.014038732294358924
2017-08-17,2430.01,short,2017-09-11,2488.11,-0.02390936662812093
2017-09-11,2488.11,long,2018-02-06,2695.14,0.08320773599237974
2018-02-06,2695.14,short,2018-03-07,2726.8,-0.011747070653101543
2018-03-07,2726.8,long,2018-03-20,2716.94,-0.003615960099750626
2018-03-20,2716.94,short,2018-03-21,2711.93,0.001843986249236318
2018-03-21,2711.93,long,2018-03-23,2588.26,-0.04560220949655769
2018-03-23,2588.26,short,2018-04-23,2670.29,-0.03169310656580082
2018-04-23,2670.29,long,2018-04-25,2639.4,-0.011568031936606049
2018-04-25,2639.4,short,2018-04-26,2666.94,-0.01043418958854292
2018-04-26,2666.94,long,2018-05-03,2629.73,-0.013952319887211573
2018-05-03,2629.73,short,2018-05-07,2672.63,-0.016313461838287635
2018-05-07,2672.63,long,2018-06-26,2723.06,0.01886905407781847
2018-06-26,2723.06,short,2018-06-27,2699.63,0.008604290761129008
2018-06-27,2699.63,long,2018-06-28,2716.31,0.006178624478169192
2018-06-28,2716.31,short,2018-06-29,2718.37,-0.0007583817752760957
2018-06-29,2718.37,long,2018-07-02,2726.71,0.0030680150237090142
2018-07-02,2726.71,short,2018-07-10,2793.84,-0.024619413138911028
2018-07-10,2793.84,long,2018-07-12,2798.29,0.0015927898519598749
2018-07-12,2798.29,short,2018-07-13,2801.31,-0.0010792305300737493
2018-07-13,2801.31,long,2018-09-28,2913.98,0.040220468280911525
2018-09-28,2913.98,short,2018-10-01,2924.59,-0.0036410682297065566
2018-10-01,2924.59,long,2018-10-10,2785.68,-0.04749725602563104
2018-10-10,2785.68,short,2018-11-08,2806.83,-0.0075924011372447975
2018-11-08,2806.83,long,2018-11-13,2722.18,-0.030158577469957204
2018-11-13,2722.18,short,2018-11-27,2682.17,0.014697778985959697
2018-11-27,2682.17,long,2018-12-06,2695.95,0.005137631097208439
2018-12-06,2695.95,short,2019-01-16,2616.1,0.029618501826814247
2019-01-16,2616.1,long,2019-05-08,2879.42,0.10065364473835103
2019-05-08,2879.42,short,2019-05-09,2870.72,0.0030214418181440106
2019-05-09,2870.72,long,2019-05-10,2881.4,0.0037203210344445292
2019-05-10,2881.4,short,2019-06-10,2886.73,-0.0018497952384257665
2019-06-10,2886.73,long,2019-08-02,2932.05,0.015699424608467183
2019-08-02,2932.05,short,2019-09-04,2937.78,-0.001954264081444723
2019-09-04,2937.78,long,2019-10-03,2910.63,-0.009241672283152647
2019-10-03,2910.63,short,2019-10-22,2995.99,-0.02932698419242552
2019-10-22,2995.99,long,2020-02-03,3248.92,0.08442284520308818
2020-02-03,3248.92,short,2020-02-04,3297.59,-0.014980362705145023
2020-02-04,3297.59,long,2020-02-25,3128.21,-0.05136478458510607
2020-02-25,3128.21,short,2020-04-09,2789.82,0.1081736839918036
2020-04-09,2789.82,long,2020-05-18,2953.91,0.05881741474360336
2020-05-18,2953.91,short,2020-05-19,2922.94,0.010484408800538914
2020-05-19,2922.94,long,2020-06-29,3053.24,0.04457840393576329
2020-06-29,3053.24,short,2020-07-01,3115.86,-0.020509360548139233
2020-07-01,3115.86,long,2020-07-02,3130.01,0.004541282342595654
2020-07-02,3130.01,short,2020-07-06,3179.72,-0.0158817383970018
2020-07-06,3179.72,long,2020-07-07,3145.32,-0.010818562640735552
2020-07-07,3145.32,short,2020-07-13,3155.22,-0.003147533478310427
2020-07-13,3155.22,long,2020-09-09,3398.96,0.0772497638833427
2020-09-09,3398.96,short,2020-09-10,3339.19,0.017584790641843373
2020-09-10,3339.19,long,2020-09-11,3340.97,0.0005330634075928486
2020-09-11,3340.97,short,2020-09-15,3401.2,-0.01802769854263886
2020-09-15,3401.2,long,2020-09-17,3357.01,-0.012992473244737068
2020-09-17,3357.01,short,2020-10-07,3419.45,-0.01859988501672616
2020-10-07,3419.45,long,2020-10-29,3310.11,-0.03197590255742877
2020-10-29,3310.11,short,2020-11-04,3443.44,-0.04027962816945663
2020-11-04,3443.44,long,2021-02-01,3773.86,0.0959563692121832
2021-02-01,3773.86,short,2021-02-02,3826.31,-0.013898236818535858
2021-02-02,3826.31,long,2021-03-04,3768.47,-0.015116391510358596
2021-03-04,3768.47,short,2021-03-12,3943.34,-0.046403447552985755
2021-03-12,3943.34,long,2021-03-25,3909.52,-0.008576485923100785
2021-03-25,3909.52,short,2021-03-26,3974.54,-0.016631197691788335
2021-03-26,3974.54,long,2021-05-13,4112.5,0.03471093510192369
2021-05-13,4112.5,short,2021-05-18,4127.83,-0.0037276595744679675
2021-05-18,4127.83,long,2021-05-19,4115.68,-0.0029434351705374118
2021-05-19,4115.68,short,2021-05-21,4155.86,-0.009762663763946522
2021-05-21,4155.86,long,2021-05-24,4197.05,0.009911305963146155
2021-05-24,4197.05,short,2021-05-25,4188.13,0.002125302295660103
2021-05-25,4188.13,long,2021-05-28,4204.11,0.003815545362727324
2021-05-28,4204.11,short,2021-06-01,4202.04,0.0004923753184382651
2021-06-01,4202.04,long,2021-06-08,4227.26,0.0060018467220683824
2021-06-08,4227.26,short,2021-06-09,4219.55,0.0018238764589828538
2021-06-09,4219.55,long,2021-09-13,4468.73,0.05905369055941967
2021-09-13,4468.73,short,2021-09-14,4443.05,0.00574659914561837
2021-09-14,4443.05,long,2021-09-15,4480.7,0.008473908688851006
2021-09-15,4480.7,short,2021-09-16,4473.75,0.0015510969268194286
2021-09-16,4473.75,long,2021-09-21,4354.19,-0.026724783459066814
2021-09-21,4354.19,short,2021-10-18,4486.46,-0.030377636253815288
2021-10-18,4486.46,long,2021-11-29,4655.27,0.03762654743383442
2021-11-29,4655.27,short,2021-11-30,4567.0,0.01896130621854386
2021-11-30,4567.0,long,2021-12-01,4513.04,-0.011815195971097037
2021-12-01,4513.04,short,2021-12-09,4667.45,-0.03421418821902744
2021-12-09,4667.45,long,2021-12-14,4634.09,-0.007147371691180293
2021-12-14,4634.09,short,2021-12-16,4668.67,-0.007462090723313608
2021-12-16,4668.67,long,2021-12-17,4620.64,-0.010287726483131143
2021-12-17,4620.64,short,2021-12-23,4725.79,-0.02275658783198864
2021-12-23,4725.79,long,2022-01-07,4677.03,-0.01031785161845955
2022-01-07,4677.03,short,2022-01-10,4670.29,0.0014410854751839564
2022-01-10,4670.29,long,2022-01-11,4713.07,0.009160030747555226
2022-01-11,4713.07,short,2022-01-12,4726.35,-0.002817696321081753
2022-01-12,4726.35,long,2022-01-14,4662.85,-0.013435314777788365
2022-01-14,4662.85,short,2022-02-28,4373.94,0.06195996011023319
2022-02-28,4373.94,long,2022-03-01,4306.26,-0.015473463284818578
2022-03-01,4306.26,short,2022-03-21,4461.18,-0.03597553329339154
2022-03-21,4461.18,long,2022-04-18,4391.69,-0.015576596326532632
2022-04-18,4391.69,short,2022-04-20,4459.45,-0.015429140034929567
2022-04-20,4459.45,long,2022-04-21,4393.66,-0.01475294038502506
2022-04-21,4393.66,short,2022-05-31,4132.15,0.05951985360724321
2022-05-31,4132.15,long,2022-06-01,4101.23,-0.007482787410912017
2022-06-01,4101.23,short,2022-06-08,4115.77,-0.003545277880050879
2022-06-08,4115.77,long,2022-06-13,3749.63,-0.08896026745906604
2022-06-13,3749.63,short,2022-07-14,3790.38,-0.010867738950243178
2022-07-14,3790.38,long,2022-08-29,4030.61,0.06337886966478301
2022-08-29,4030.61,short,2022-10-24,3797.34,0.05787461451244347
2022-10-24,3797.34,long,2022-11-03,3719.89,-0.020395856046601102
2022-11-03,3719.89,short,2022-11-07,3806.8,-0.0233635940847714
2022-11-07,3806.8,long,2022-12-12,3990.56,0.048271514132604665
2022-12-12,3990.56,short,2022-12-14,3995.32,-0.0011928150435027707
2022-12-14,3995.32,long,2022-12-16,3852.36,-0.03578186478179468
2022-12-16,3852.36,short,2023-01-17,3990.97,-0.035980541797755006
2023-01-17,3990.97,long,2023-02-22,3991.05,2.0045252156819515e-05
2023-02-22,3991.05,short,2023-03-22,3936.97,0.013550318838400965
2023-03-22,3936.97,long,2023-03-23,3948.72,0.002984528711166279
2023-03-23,3948.72,short,2023-03-27,3977.53,-0.0072960351708908355
2023-03-27,3977.53,long,2023-03-28,3971.27,-0.0015738410521103363
2023-03-28,3971.27,short,2023-03-29,4027.81,-0.014237259113583312
2023-03-29,4027.81,long,2023-05-03,4090.75,0.015626357747758668
2023-05-03,4090.75,short,2023-05-08,4138.12,-0.011579783658253406
2023-05-08,4138.12,long,2023-05-12,4124.08,-0.0033928450600755333
2023-05-12,4124.08,short,2023-05-18,4198.05,-0.01793612151073698
2023-05-18,4198.05,long,2023-08-10,4468.83,0.0645013756386894
2023-08-10,4468.83,short,2023-08-31,4507.66,-0.008689075216555597
2023-08-31,4507.66,long,2023-09-06,4465.48,-0.009357404950684045
2023-09-06,4465.48,short,2023-09-12,4461.9,0.0008017055277371732
2023-09-12,4461.9,long,2023-09-13,4467.44,0.001241623523611013
2023-09-13,4467.44,short,2023-09-14,4505.1,-0.008429883781315706
2023-09-14,4505.1,long,2023-09-22,4320.06,-0.041073450089898156
2023-09-22,4320.06,short,2023-11-03,4358.34,-0.008860988041832663
2023-11-03,4358.34,long,2023-11-10,4415.24,0.013055429360719906
2023-11-10,4415.24,short,2023-11-13,4411.55,0.0008357416584374722
2023-11-13,4411.55,long,2024-04-11,5199.06,0.17851095419977114
2024-04-11,5199.06,short,2024-04-12,5123.41,0.014550707243232486
2024-04-12,5123.41,long,2024-04-15,5061.82,-0.012021290507689297
2024-04-15,5061.82,short,2024-05-09,5214.08,-0.030080089770082807
2024-05-09,5214.08,long,2024-07-25,5399.22,0.03550770222167676
2024-07-25,5399.22,short,2024-07-30,5436.44,-0.0068935883331295855
2024-07-30,5436.44,long,2024-07-31,5522.3,0.01579342363752767
2024-07-31,5522.3,short,2024-08-01,5446.68,0.013693569708273734
2024-08-01,5446.68,long,2024-08-02,5346.56,-0.018381839946536194
2024-08-02,5346.56,short,2024-08-19,5608.25,-0.04894549018434269
2024-08-19,5608.25,long,2024-11-04,5712.69,0.0186225649712477
2024-11-04,5712.69,short,2024-11-05,5782.76,-0.012265675189796932
2024-11-05,5782.76,long,2024-12-19,5867.08,0.014581272610310503
2024-12-19,5867.08,short,2024-12-24,6040.04,-0.029479741200051812
2024-12-24,6040.04,long,2024-12-30,5906.94,-0.02203627790544438
2024-12-30,5906.94,short,2025-01-22,6086.37,-0.030376133835793295
2025-01-22,6086.37,long,2025-01-28,6067.7,-0.0030675098622002794
2025-01-28,6067.7,short,2025-01-29,6039.31,0.004678873378710091
2025-01-29,6039.31,long,2025-02-24,5983.25,-0.009282517373673582
2025-02-24,5983.25,short,2025-05-05,5650.38,0.05563364392261727
2025-05-05,5650.38,long,2025-08-04,6329.94,0.12026801737228277
2025-08-04,6329.94,short,2025-08-05,6299.19,0.004857865951336082
2025-08-05,6299.19,long,2025-10-13,6654.72,0.05644058998061663
2025-10-13,6654.72,short,2025-10-14,6644.31,0.0015643032313906735
2025-10-14,6644.31,long,2025-10-17,6664.01,0.00296494293613625
2025-10-17,6664.01,short,2025-10-21,6735.35,-0.01070526604852029
2025-10-21,6735.35,long,2025-11-07,6728.8,-0.0009724810143496576
2025-11-07,6728.8,short,2025-11-10,6832.43,-0.015400963024610581
2025-11-10,6832.43,long,2025-11-12,6850.92,0.0027062114064835274
